Time,ax,ay,az,gx,gy,gz,mx,my,mz
1698.0384615384617,8.978191375732422,2.572376251220703,4.180410385131836,1.8899999856948853,-4.550000190734863,-14.489999771118164,188.91770935058594,50.077449798583984,56.115814208984375
1698.048076923077,7.817630767822266,3.275891065597534,4.558489799499512,6.510000228881836,-3.640000104904175,-17.639999389648438,191.35928344726562,47.28558349609375,56.86621856689453
1698.0576923076924,8.518753051757812,2.964813232421875,3.8549749851226807,10.010000228881836,-3.990000009536743,-6.720000267028809,191.56568908691406,47.25025177001953,56.858577728271484
1698.0673076923078,8.51636028289795,2.9600272178649902,4.1493024826049805,6.159999847412109,-3.7799999713897705,-4.619999885559082,190.4181365966797,49.282283782958984,55.4040641784668
1698.076923076923,8.528324127197266,3.043779134750366,4.173231601715088,4.269999980926514,-4.760000228881836,-5.53000020980835,193.18344116210938,46.19999313354492,58.48398971557617
1698.0865384615386,8.590539932250977,2.9265265464782715,4.158874034881592,6.440000057220459,-5.389999866485596,-4.96999979019165,191.50796508789062,50.43793869018555,56.72309875488281
1698.096153846154,8.545074462890625,2.902597427368164,4.115801811218262,7.490000247955322,-5.670000076293945,-4.130000114440918,190.97564697265625,48.40273666381836,56.2257080078125
1698.1057692307693,8.552253723144531,2.931312322616577,4.075122356414795,6.019999980926514,-6.369999885559082,-3.3600001335144043,190.7897186279297,45.522315979003906,56.41728973388672
1698.8076923076924,8.557039260864258,2.9337053298950195,4.096658706665039,4.760000228881836,-6.369999885559082,-2.6600000858306885,189.79039001464844,49.946041107177734,57.488525390625
1698.8173076923078,8.542681694030762,2.9839563369750977,4.089479923248291,3.569999933242798,-6.090000152587891,-2.240000009536743,192.07017517089844,49.55937957763672,57.685089111328125
1698.826923076923,8.435001373291016,3.0174570083618164,4.2258758544921875,2.940000057220459,-5.460000038146973,-2.1700000762939453,189.95777893066406,48.582366943359375,56.68492889404297
1698.8365384615386,8.358428001403809,3.084458589553833,4.213911056518555,3.569999933242798,-4.900000095367432,-2.240000009536743,190.2588348388672,49.32752990722656,56.81500244140625
1698.846153846154,8.353642463684082,3.1036016941070557,4.24501895904541,3.7799999713897705,-3.569999933242798,-1.9600000381469727,191.34559631347656,47.56248092651367,57.616329193115234
1698.8557692307693,8.327320098876953,3.1227450370788574,4.314413070678711,5.320000171661377,-2.6600000858306885,-1.75,190.88449096679688,50.82281494140625,57.77680587768555
1698.8653846153848,8.413464546203613,3.141888380050659,4.2330546379089355,7.420000076293945,-2.0299999713897705,-1.4700000286102295,191.77854919433594,48.816200256347656,57.83567428588867
1698.875,8.444572448730469,3.1251380443573,4.242626190185547,9.029999732971191,-1.5399999618530273,-1.4700000286102295,189.62255859375,51.02984619140625,57.12104034423828
1699.5673076923078,8.487645149230957,3.120352268218994,4.187589168548584,10.220000267028809,-1.4700000286102295,-2.0299999713897705,189.40234375,46.82207489013672,56.65699005126953
1699.576923076923,8.49960994720459,3.027028799057007,4.041621685028076,9.800000190734863,-1.6100000143051147,-2.0999999046325684,190.1192626953125,50.41728210449219,57.28949737548828
1699.5865384615386,8.51396656036377,3.0030996799468994,4.115801811218262,7.210000038146973,-1.9600000381469727,-1.8899999856948853,189.20022583007812,46.57852554321289,55.63385772705078
1699.596153846154,8.458930015563965,2.9528486728668213,4.132552146911621,5.320000171661377,-1.8200000524520874,-1.75,190.427978515625,49.56414031982422,56.855812072753906
1699.6057692307693,8.449358940124512,2.971991777420044,4.163660049438477,5.110000133514404,-1.5399999618530273,-1.1200000047683716,189.9081573486328,50.451622009277344,57.15680694580078
1699.6153846153848,8.49721622467041,2.943276882171631,4.209125518798828,6.019999980926514,-1.6800000667572021,-0.9800000190734863,191.24754333496094,48.101409912109375,57.01158905029297
1699.625,8.454144477844238,3.000706672668457,4.187589168548584,7.139999866485596,-1.75,-0.9800000190734863,190.12989807128906,47.21968078613281,56.02165985107422
1699.6346153846155,8.451751708984375,2.9408841133117676,4.2258758544921875,7.980000019073486,-1.9600000381469727,-0.9800000190734863,190.81634521484375,48.44797897338867,57.63666534423828
1700.346153846154,8.42064380645752,2.8978116512298584,4.259376525878906,8.609999656677246,-2.1700000762939453,-0.9100000262260437,190.16244506835938,46.946746826171875,55.832881927490234
1700.3557692307693,8.492430686950684,2.8619179725646973,4.187589168548584,9.239999771118164,-2.240000009536743,-0.8400000333786011,191.34515380859375,47.28260803222656,56.44522476196289
1700.3653846153848,8.451751708984375,2.9265265464782715,4.221089839935303,8.819999694824219,-2.5199999809265137,-1.1200000047683716,192.7269287109375,44.941314697265625,57.56299591064453
1700.375,8.423036575317383,2.9528486728668213,4.297662734985352,8.1899995803833,-2.799999952316284,-1.6100000143051147,190.82620239257812,48.729835510253906,59.088409423828125
1700.3846153846155,8.372785568237305,2.9456698894500732,4.3048415184021,8.609999656677246,-3.1500000953674316,-1.9600000381469727,192.28128051757812,49.52503967285156,57.81776428222656
1700.394230769231,8.442179679870605,2.8834543228149414,4.271340847015381,9.380000114440918,-3.569999933242798,-2.309999942779541,189.07907104492188,47.39236831665039,55.498565673828125
1700.4038461538462,8.372785568237305,2.907383441925049,4.252197742462158,9.520000457763672,-2.5199999809265137,-3.2200000286102295,190.98374938964844,47.08430480957031,56.833065032958984
1700.4134615384617,8.525931358337402,3.027028799057007,4.139730930328369,9.449999809265137,-2.309999942779541,-2.7300000190734863,192.83233642578125,47.044212341308594,57.65468978881836
1701.1057692307693,8.466109275817871,3.0174570083618164,4.163660049438477,8.260000228881836,-2.309999942779541,-3.009999990463257,190.90672302246094,49.507354736328125,58.805152893066406
1701.1153846153848,8.300997734069824,3.034207344055176,4.130159378051758,6.510000228881836,-3.3600001335144043,-3.1500000953674316,188.65728759765625,47.74092102050781,56.40430450439453
1701.125,8.320141792297363,3.0940301418304443,4.28809118270874,4.760000228881836,-4.550000190734863,-2.799999952316284,190.2480926513672,48.005130767822266,56.86103820800781
1701.1346153846155,8.269890785217285,3.1155662536621094,4.410129547119141,4.480000019073486,-5.25,-2.940000057220459,189.88197326660156,47.80583572387695,57.1085319519043
1701.144230769231,8.286641120910645,3.022243022918701,4.405344009399414,4.829999923706055,-4.96999979019165,-2.5899999141693115,189.2529296875,47.62997055053711,55.67970275878906
1701.1538461538462,8.363213539123535,2.9911351203918457,4.419701099395752,5.110000133514404,-3.569999933242798,-2.380000114440918,191.64236450195312,48.58652877807617,58.77717590332031
1701.1634615384617,8.33449935913086,2.9672060012817383,4.412522315979004,5.320000171661377,-2.799999952316284,-2.240000009536743,191.23516845703125,49.69872283935547,57.43500518798828
1701.173076923077,8.351249694824219,2.9911351203918457,4.3048415184021,5.809999942779541,-2.5899999141693115,-1.9600000381469727,191.8607177734375,46.67401123046875,57.17500305175781
1701.875,8.391928672790527,3.048564910888672,4.2330546379089355,5.949999809265137,-2.7300000190734863,-1.6100000143051147,190.41079711914062,46.640464782714844,55.917110443115234
1701.8846153846155,8.42782211303711,2.9480626583099365,4.20194673538208,6.369999885559082,-3.1500000953674316,-1.399999976158142,187.92767333984375,49.983154296875,56.24591064453125
1701.894230769231,8.535503387451172,2.9408841133117676,4.130159378051758,5.670000076293945,-3.3600001335144043,-1.4700000286102295,189.8614959716797,50.721580505371094,56.92460632324219
1701.9038461538462,8.406286239624023,3.0653152465820312,4.237840175628662,4.199999809265137,-4.059999942779541,-2.450000047683716,189.2405548095703,49.22728729248047,56.10313415527344
1701.9134615384617,8.358428001403809,3.146674156188965,4.249804973602295,3.7799999713897705,-4.690000057220459,-3.430000066757202,191.621337890625,46.7024040222168,56.200347900390625
